 ,X_(px),Y_(px),Frame_Number,X_(nm),X_loc_error(nm),Y_(nm),Y_loc_error(nm),Z_(nm),Z_loc_error(nm),Amplitude_fit,Amp_error,BGfit,BGfit_error,SD_X_(nm),SD_X_error(nm),SD_Y_(nm),SD_Y_error(nm),False_positive,IntegratedInt,SNR,R2_fit,Iterations_fit,Track_ID,Particle_ID,Track_Length,Reverse_numbering
27523,497.07,339.45,1916,31812.71,14.63,21724.76,10.60,0,0,78.22,5.35,131.00,1.64,165.09,13.06,119.94,9.41,0,2243.38,3.66,0.34,3,5809,1,2,2
27524,496.84,342.21,1917,31797.67,8.51,21901.40,11.96,0,0,98.46,5.71,126.31,1.66,113.38,7.53,159.00,10.60,0,2809.68,5.71,0.43,3,5809,2,2,1
27525,250.05,186.87,1917,16003.43,18.39,11959.89,18.49,0,0,50.10,4.53,128.53,1.60,158.11,16.53,158.88,16.65,0,1580.64,2.79,0.21,3,5810,1,1,1
27526,313.67,243.14,1917,20074.82,14.04,15561.08,21.33,0,0,61.91,7.08,137.52,1.75,94.52,12.32,143.50,18.71,0,2448.34,3.03,0.18,4,5811,1,1,1
27527,455.70,487.54,1917,29164.65,7.70,31202.72,7.08,0,0,138.54,7.17,128.94,1.66,114.32,6.73,105.11,6.19,0,2691.77,5.66,0.51,3,5812,1,33,33
27528,455.43,487.43,1918,29147.77,6.69,31195.84,7.00,0,0,130.07,6.15,130.63,1.45,108.85,5.85,113.89,6.12,0,2402.93,5.75,0.56,3,5812,2,33,32
27529,455.66,487.53,1919,29162.16,7.04,31202.09,7.76,0,0,125.24,6.67,131.70,1.49,101.63,6.15,112.07,6.78,0,3266.57,7.34,0.50,4,5812,3,33,31
27530,455.33,487.92,1921,29140.96,6.93,31227.12,8.92,0,0,117.15,6.59,132.02,1.49,94.77,6.06,121.94,7.79,0,2549.50,5.55,0.48,3,5812,4,33,30
27531,455.13,487.97,1922,29128.15,7.56,31230.12,7.69,0,0,115.14,5.62,129.20,1.44,119.24,6.64,121.29,6.76,0,2150.95,4.27,0.53,3,5812,5,33,29
27532,455.37,488.29,1923,29143.55,6.32,31250.78,7.51,0,0,114.37,5.60,128.54,1.27,99.27,5.52,118.06,6.57,0,2452.79,7.00,0.54,4,5812,6,33,28
27533,455.45,488.12,1924,29149.02,7.84,31239.74,8.06,0,0,116.63,5.88,131.29,1.53,119.84,6.90,123.14,7.08,0,2906.30,5.45,0.51,3,5812,7,33,27
27534,454.98,487.95,1926,29118.44,6.90,31229.12,7.44,0,0,116.57,5.92,128.50,1.35,104.57,6.03,112.65,6.50,0,2583.62,6.13,0.53,3,5812,8,33,26
27535,455.66,488.19,1927,29162.02,6.59,31244.36,6.88,0,0,141.82,7.00,132.42,1.54,102.67,5.75,107.18,6.00,0,2526.86,6.37,0.54,3,5812,9,33,25
27536,455.24,488.28,1928,29135.68,6.83,31249.84,7.61,0,0,122.51,5.98,128.57,1.44,107.69,5.98,120.01,6.67,0,2152.79,5.63,0.54,3,5812,10,33,24
27537,455.14,487.78,1930,29128.98,5.75,31217.99,6.99,0,0,130.39,6.04,130.82,1.33,95.38,5.02,115.89,6.10,0,2565.41,7.17,0.57,3,5812,11,33,23
27538,455.86,487.83,1931,29174.98,7.29,31221.16,7.14,0,0,136.36,7.65,131.84,1.57,99.78,6.35,97.67,6.21,0,2845.84,8.04,0.49,4,5812,12,33,22
27539,455.70,488.33,1932,29164.53,6.89,31252.93,6.12,0,0,139.52,6.47,131.70,1.46,114.11,6.02,101.39,5.35,0,2800.27,6.78,0.57,3,5812,13,33,21
27540,455.77,487.54,1933,29169.44,8.61,31202.28,8.21,0,0,97.88,5.69,133.16,1.34,113.84,7.53,108.56,7.19,0,2194.09,4.66,0.45,3,5812,14,33,20
27541,455.22,487.93,1936,29134.07,7.15,31227.21,5.89,0,0,148.76,7.26,131.20,1.55,112.63,6.23,92.70,5.13,0,3587.05,7.72,0.55,4,5812,15,33,19
27542,455.64,487.94,1937,29161.07,6.36,31228.05,5.80,0,0,147.82,6.80,132.70,1.44,106.26,5.54,96.90,5.06,0,1883.39,7.50,0.58,4,5812,16,33,18
27543,455.43,487.90,1938,29147.83,7.10,31225.40,8.81,0,0,126.17,7.33,132.27,1.61,93.99,6.20,116.52,7.69,0,3015.93,6.04,0.46,4,5812,17,33,17
27544,455.89,487.71,1939,29177.14,6.75,31213.63,5.71,0,0,156.55,7.25,129.60,1.56,112.03,5.89,94.74,4.98,0,3438.16,7.58,0.58,3,5812,18,33,16
27545,455.40,487.91,1940,29145.61,8.38,31226.12,7.22,0,0,120.61,6.29,128.21,1.53,123.56,7.34,106.50,6.33,0,2470.66,6.06,0.50,3,5812,19,33,15
27546,455.59,488.01,1941,29158.02,6.18,31232.79,6.21,0,0,121.89,5.25,128.16,1.23,110.47,5.41,110.98,5.43,0,3281.23,7.13,0.60,3,5812,20,33,14
27547,455.88,488.07,1942,29176.23,8.31,31236.18,7.35,0,0,120.20,6.52,128.62,1.53,117.89,7.27,104.25,6.43,0,2331.66,6.73,0.49,4,5812,21,33,13
27548,455.54,488.19,1943,29154.61,9.59,31244.22,7.98,0,0,100.21,5.80,133.32,1.43,127.63,8.41,106.17,7.00,0,2489.18,4.77,0.45,3,5812,22,33,12
27549,455.75,488.30,1944,29167.98,7.24,31251.33,7.42,0,0,117.13,6.01,126.96,1.39,108.43,6.33,111.19,6.49,0,1944.96,4.60,0.52,4,5812,23,33,11
27550,455.47,487.87,1945,29150.14,6.27,31223.43,7.95,0,0,137.27,6.94,128.09,1.57,95.26,5.48,120.85,6.95,0,1592.23,5.96,0.53,3,5812,24,33,10
27551,455.27,488.21,1946,29137.25,6.60,31245.31,9.47,0,0,106.39,5.61,127.69,1.37,96.29,5.78,138.14,8.29,0,1935.96,5.42,0.50,3,5812,25,33,9
27552,455.49,487.92,1947,29151.49,6.11,31226.60,6.40,0,0,143.34,5.94,129.65,1.47,113.48,5.36,119.00,5.62,0,3572.21,6.39,0.62,3,5812,26,33,8
27553,455.53,487.75,1948,29154.09,8.63,31216.26,10.12,0,0,105.45,6.65,130.95,1.61,105.26,7.56,123.37,8.86,0,3335.46,5.48,0.41,3,5812,27,33,7
27554,455.85,488.23,1949,29174.14,5.67,31246.87,5.19,0,0,152.28,5.85,126.59,1.34,113.33,4.95,103.83,4.54,0,3091.95,8.19,0.66,3,5812,28,33,6
27555,455.39,487.85,1950,29145.23,7.58,31222.53,7.87,0,0,119.03,6.68,134.44,1.48,103.79,6.62,107.77,6.87,0,2594.68,5.82,0.48,3,5812,29,33,5
27556,455.58,487.67,1952,29157.12,7.59,31210.81,7.10,0,0,117.69,5.09,129.28,1.45,135.58,6.70,126.82,6.27,0,3333.25,5.97,0.57,3,5812,30,33,4
27557,455.58,488.15,1953,29156.84,6.00,31241.69,7.23,0,0,140.55,7.03,129.67,1.48,92.14,5.23,111.06,6.30,0,2308.09,7.16,0.54,4,5812,31,33,3
27558,455.23,488.04,1954,29134.96,6.56,31234.29,6.09,0,0,140.33,6.65,135.11,1.42,106.41,5.72,98.84,5.31,0,3675.23,6.10,0.57,3,5812,32,33,2
27559,455.37,487.83,1955,29143.39,5.46,31220.86,5.51,0,0,163.90,6.32,129.72,1.46,108.78,4.77,109.85,4.82,0,2459.00,7.20,0.66,3,5812,33,33,1
27560,314.80,417.63,1918,20147.39,8.31,26728.47,7.41,0,0,111.82,6.83,130.27,1.40,104.52,7.24,93.18,6.45,0,2375.66,6.02,0.45,4,5813,1,1,1
27561,322.04,294.32,1918,20610.79,15.07,18836.76,13.85,0,0,60.95,4.67,128.24,1.50,152.18,13.43,140.03,12.33,0,1805.80,2.70,0.28,3,5814,1,7,7
27562,320.98,294.05,1921,20542.64,15.73,18819.25,13.56,0,0,60.67,5.19,130.57,1.48,142.00,13.90,122.43,11.98,0,1264.07,3.02,0.26,3,5814,2,7,6
27563,321.38,293.23,1922,20568.59,12.43,18766.47,9.78,0,0,81.96,6.71,134.32,1.45,116.66,10.84,91.77,8.53,0,1655.46,3.54,0.31,4,5814,3,7,5
27564,321.28,293.85,1924,20562.04,11.88,18806.47,17.43,0,0,55.17,5.02,132.00,1.31,100.73,10.45,147.63,15.33,0,1686.41,3.03,0.25,3,5814,4,7,4
27565,320.81,293.31,1925,20532.16,13.46,18772.14,10.45,0,0,69.53,5.63,133.60,1.34,127.85,11.79,99.25,9.15,0,1008.36,2.45,0.30,3,5814,5,7,3
27566,320.64,293.15,1927,20521.19,14.93,18761.89,13.89,0,0,67.54,7.18,138.57,1.56,107.94,13.03,100.44,12.12,0,2198.21,2.95,0.21,3,5814,6,7,2
27567,321.59,294.03,1928,20581.97,11.46,18817.81,14.59,0,0,71.30,6.01,131.18,1.51,104.81,10.07,133.38,12.81,0,1736.84,3.31,0.28,4,5814,7,7,1
27568,422.59,67.01,1918,27045.55,15.85,4288.34,9.46,0,0,73.07,5.46,131.84,1.48,163.25,14.02,97.66,8.34,0,2728.30,3.11,0.32,4,5815,1,4,4
27569,424.54,64.89,1919,27170.67,6.51,4153.06,6.56,0,0,141.79,6.26,129.99,1.51,113.39,5.70,114.25,5.74,0,2362.36,6.09,0.59,3,5815,2,4,3
27570,428.19,58.37,1920,27404.06,15.29,3735.37,15.54,0,0,59.67,6.22,133.22,1.50,112.80,13.39,114.67,13.61,0,841.79,2.60,0.20,3,5815,3,4,2
27571,423.96,58.84,1921,27133.13,14.35,3765.90,16.38,0,0,56.05,6.27,132.95,1.38,98.52,12.53,112.44,14.30,0,653.23,2.12,0.19,4,5815,4,4,1
27572,489.34,418.73,1918,31317.59,12.06,26798.59,12.00,0,0,75.06,4.57,126.87,1.56,153.93,10.79,153.02,10.77,0,2609.79,3.39,0.37,3,5816,1,2,2
27573,494.30,426.69,1920,31635.41,7.76,27308.21,7.70,0,0,123.05,7.13,133.46,1.53,102.82,6.77,101.99,6.71,0,2603.20,6.05,0.47,3,5816,2,2,1
27574,56.81,331.44,1919,3636.13,11.25,21212.20,11.43,0,0,82.36,4.90,129.20,1.60,146.61,10.03,149.07,10.19,0,3478.39,5.87,0.39,3,5817,1,2,2
27575,55.48,330.35,1920,3551.03,4.94,21142.49,7.80,0,0,147.40,6.13,126.57,1.49,91.59,4.33,144.51,6.84,0,1673.70,7.05,0.62,4,5817,2,2,1
27576,89.37,193.23,1919,5720.00,20.73,12366.44,17.27,0,0,47.90,6.53,131.50,1.46,116.92,18.11,97.38,15.08,0,1352.52,2.33,0.14,4,5818,1,1,1
27577,323.51,267.54,1919,20704.59,19.81,17122.51,13.55,0,0,61.12,6.41,138.17,1.64,145.37,17.40,99.46,11.91,0,2795.27,2.71,0.20,4,5819,1,57,57
27578,329.63,267.80,1920,21096.24,5.47,17139.45,8.60,0,0,131.78,5.75,128.32,1.48,96.63,4.81,151.78,7.57,0,3156.96,6.25,0.59,4,5819,2,57,56
27579,334.26,265.42,1921,21392.78,11.27,16987.09,11.01,0,0,86.34,4.82,127.65,1.66,156.57,10.10,153.03,9.86,0,2959.34,3.96,0.41,4,5819,3,57,55
27580,333.73,273.64,1923,21358.57,7.41,17513.27,7.13,0,0,124.47,6.36,130.57,1.47,111.55,6.48,107.30,6.23,0,2746.66,6.25,0.52,3,5819,4,57,54
27581,332.47,271.01,1924,21278.34,15.21,17344.42,18.56,0,0,62.62,7.70,140.98,1.69,95.06,13.27,116.01,16.19,0,2745.52,2.81,0.16,4,5819,5,57,53
27582,329.85,269.57,1925,21110.70,8.31,17252.52,8.92,0,0,102.73,6.78,135.07,1.42,96.64,7.24,103.72,7.77,0,1702.75,4.72,0.41,4,5819,6,57,52
27583,330.10,269.37,1926,21126.42,7.63,17239.91,10.89,0,0,93.25,5.47,130.24,1.39,100.17,6.70,143.03,9.57,0,2785.18,5.12,0.44,3,5819,7,57,51
27584,329.64,270.19,1927,21096.98,9.41,17291.90,8.45,0,0,105.90,5.71,129.70,1.57,134.58,8.29,120.90,7.45,0,2328.11,4.65,0.47,2,5819,8,57,50
27585,330.35,269.78,1928,21142.21,8.52,17266.06,9.78,0,0,94.69,6.30,135.40,1.39,98.49,7.44,113.08,8.54,0,2747.29,4.61,0.40,4,5819,9,57,49
27586,330.24,269.71,1929,21135.05,9.09,17261.55,11.35,0,0,97.51,6.41,131.77,1.63,106.47,7.98,132.92,9.96,0,2988.64,5.46,0.39,4,5819,10,57,48
27587,329.96,269.65,1931,21117.74,8.26,17257.86,9.11,0,0,96.91,6.22,131.24,1.35,98.98,7.21,109.16,7.95,0,2497.48,4.81,0.42,4,5819,11,57,47
27588,330.70,270.12,1932,21164.93,8.88,17287.87,7.88,0,0,101.93,5.11,127.76,1.42,136.85,7.84,121.42,6.96,0,1350.02,4.39,0.50,3,5819,12,57,46
27589,329.57,269.86,1934,21092.35,15.75,17270.94,11.60,0,0,64.14,5.59,134.13,1.42,139.17,13.83,102.51,10.19,0,2409.54,3.60,0.26,3,5819,13,57,45
27590,330.24,269.61,1935,21135.34,10.73,17255.13,12.10,0,0,78.98,5.69,130.73,1.48,114.84,9.44,129.50,10.64,0,1425.14,2.57,0.34,3,5819,14,57,44
27591,330.60,269.52,1936,21158.43,7.45,17249.13,7.13,0,0,116.66,6.83,134.91,1.35,97.63,6.48,93.48,6.20,0,2642.34,5.68,0.47,5,5819,15,57,43
27592,330.28,270.08,1937,21137.94,13.68,17284.82,12.00,0,0,74.89,5.98,132.19,1.59,132.02,12.03,115.77,10.56,0,1982.16,3.85,0.29,3,5819,16,57,42
27593,329.93,269.46,1938,21115.81,9.68,17245.30,13.29,0,0,83.82,5.94,132.46,1.57,105.35,8.52,144.63,11.69,0,3087.30,4.20,0.35,3,5819,17,57,41
27594,330.12,269.50,1940,21127.57,7.83,17248.04,8.55,0,0,117.13,7.31,134.75,1.53,96.34,6.82,105.26,7.45,0,1697.46,4.84,0.43,4,5819,18,57,40
27595,329.92,269.63,1942,21115.18,7.52,17256.55,7.99,0,0,116.02,6.63,133.80,1.45,101.07,6.56,107.37,6.97,0,2609.93,6.09,0.47,3,5819,19,57,39
27596,330.70,269.61,1943,21164.59,9.73,17255.00,12.84,0,0,78.36,5.40,131.34,1.45,108.93,8.57,143.64,11.30,0,1672.86,3.57,0.36,3,5819,20,57,38
27597,330.11,269.71,1945,21127.02,13.13,17261.25,9.45,0,0,78.08,5.56,131.34,1.43,142.00,11.54,102.25,8.30,0,2102.30,3.88,0.35,3,5819,21,57,37
27598,330.63,269.60,1946,21160.30,7.38,17254.25,9.90,0,0,92.99,5.19,128.24,1.30,101.82,6.48,136.61,8.69,0,1492.57,4.17,0.47,3,5819,22,57,36
27599,329.77,269.89,1947,21105.50,7.71,17273.18,9.88,0,0,118.16,6.58,128.95,1.70,106.58,6.77,136.68,8.68,0,2593.89,4.07,0.46,3,5819,23,57,35
27600,329.73,269.85,1948,21103.03,7.66,17270.14,8.79,0,0,104.43,6.66,133.15,1.37,92.29,6.67,105.87,7.65,0,2617.39,4.92,0.43,4,5819,24,57,34
27601,329.93,269.72,1950,21115.45,8.48,17262.27,10.43,0,0,91.39,6.07,134.33,1.39,98.07,7.41,120.71,9.12,0,1961.91,4.18,0.39,4,5819,25,57,33
27602,330.41,269.32,1952,21146.23,14.02,17236.67,12.72,0,0,63.37,4.94,131.74,1.42,138.86,12.39,126.00,11.24,0,2097.68,3.63,0.29,4,5819,26,57,32
27603,330.51,269.58,1953,21152.37,8.11,17253.07,9.28,0,0,101.03,5.49,129.25,1.45,115.04,7.14,131.55,8.16,0,2116.12,5.71,0.47,3,5819,27,57,31
27604,329.87,270.25,1954,21111.83,12.51,17296.24,12.50,0,0,84.25,6.70,132.16,1.74,121.25,10.99,121.14,10.98,0,2187.18,3.34,0.30,3,5819,28,57,30
27605,329.69,269.64,1955,21100.34,11.49,17257.16,11.80,0,0,82.89,5.34,129.85,1.63,137.81,10.19,141.53,10.47,0,3184.32,4.50,0.37,3,5819,29,57,29
27606,330.13,269.47,1956,21128.33,8.43,17245.94,10.49,0,0,91.99,6.18,132.45,1.40,96.44,7.37,120.04,9.17,0,2536.88,5.11,0.39,4,5819,30,57,28
27607,330.14,269.57,1958,21129.05,12.83,17252.43,13.76,0,0,72.02,5.81,133.19,1.59,122.71,11.31,131.59,12.13,0,2890.02,3.76,0.29,3,5819,31,57,27
27608,329.82,269.79,1959,21108.38,8.18,17266.83,9.99,0,0,109.15,6.97,134.27,1.60,98.54,7.15,120.37,8.73,0,2319.88,5.37,0.41,3,5819,32,57,26
27609,329.87,269.84,1960,21111.57,8.91,17269.81,7.29,0,0,111.80,6.64,131.59,1.45,115.24,7.77,94.30,6.36,0,1893.25,5.26,0.45,3,5819,33,57,25
27610,330.21,269.59,1961,21133.31,10.98,17254.05,13.63,0,0,74.16,5.97,132.92,1.48,104.99,9.63,130.38,11.95,0,2033.34,3.35,0.30,3,5819,34,57,24
27611,330.21,269.41,1964,21133.74,8.55,17242.39,11.27,0,0,96.67,7.05,134.00,1.52,90.07,7.46,118.72,9.83,0,1721.80,4.05,0.36,4,5819,35,57,23
27612,330.27,269.34,1965,21137.40,13.03,17237.71,10.61,0,0,78.26,5.21,129.57,1.55,151.14,11.55,123.09,9.40,0,2154.07,3.87,0.36,3,5819,36,57,22
27613,330.06,269.63,1967,21123.87,8.35,17256.10,9.87,0,0,92.39,6.42,133.68,1.34,92.22,7.27,109.00,8.60,0,3147.91,4.22,0.38,4,5819,37,57,21
27614,330.08,269.57,1968,21125.35,9.85,17252.42,7.53,0,0,102.86,5.15,128.83,1.48,151.74,8.72,116.11,6.66,0,2094.80,4.79,0.50,3,5819,38,57,20
27615,329.82,269.42,1970,21108.56,14.42,17242.71,12.35,0,0,68.16,4.72,130.08,1.56,161.07,12.90,138.20,11.02,0,1988.80,3.50,0.32,3,5819,39,57,19
27616,330.18,269.96,1971,21131.69,11.71,17277.42,9.20,0,0,84.96,5.35,129.06,1.46,143.26,10.32,112.61,8.11,0,1670.43,4.13,0.40,3,5819,40,57,18
27617,330.33,269.90,1972,21141.40,10.88,17273.33,10.41,0,0,78.77,5.35,130.70,1.38,123.40,9.56,118.03,9.15,0,2557.07,3.56,0.37,3,5819,41,57,17
27618,330.45,269.90,1973,21148.96,9.47,17273.35,9.20,0,0,107.24,7.63,134.88,1.60,102.26,8.26,99.30,8.02,0,2626.75,5.57,0.37,4,5819,42,57,16
27619,329.83,269.33,1974,21108.92,12.54,17237.32,12.96,0,0,70.57,5.22,135.35,1.51,131.00,11.09,135.45,11.46,0,1809.93,3.01,0.31,3,5819,43,57,15
27620,330.35,269.69,1976,21142.72,13.33,17260.30,11.47,0,0,73.00,5.04,133.39,1.53,149.18,11.82,128.42,10.17,0,2632.66,2.97,0.34,3,5819,44,57,14
27621,330.55,269.95,1977,21155.47,8.15,17276.99,9.37,0,0,104.01,5.84,127.67,1.49,111.94,7.16,128.59,8.23,0,2677.86,6.88,0.46,3,5819,45,57,13
27622,329.97,270.34,1979,21118.24,8.96,17301.81,10.26,0,0,97.65,6.80,134.78,1.51,98.92,7.83,113.19,8.96,0,2406.98,5.40,0.37,3,5819,46,57,12
27623,330.56,270.13,1980,21156.06,10.36,17288.30,8.56,0,0,95.18,5.54,133.42,1.48,137.29,9.12,113.48,7.54,0,3040.12,5.47,0.44,3,5819,47,57,11
27624,330.49,269.91,1981,21151.63,10.89,17273.97,9.94,0,0,86.70,5.57,130.90,1.49,130.72,9.59,119.28,8.75,0,2915.02,4.14,0.39,2,5819,48,57,10
27625,330.19,270.02,1983,21132.01,9.10,17281.28,8.79,0,0,104.50,5.46,127.07,1.57,134.48,8.04,129.81,7.77,0,2042.52,4.67,0.48,3,5819,49,57,9
27626,330.27,269.67,1984,21137.55,10.80,17258.90,8.71,0,0,82.79,5.28,132.39,1.31,130.38,9.47,105.20,7.65,0,2378.96,4.41,0.40,3,5819,50,57,8
27627,330.38,269.57,1985,21144.17,11.02,17252.30,10.86,0,0,91.94,6.62,133.10,1.65,117.90,9.67,116.21,9.53,0,1931.50,4.06,0.35,3,5819,51,57,7
27628,330.50,269.90,1986,21151.85,14.41,17273.77,10.61,0,0,71.03,5.27,130.46,1.46,149.69,12.71,110.31,9.36,0,1738.25,3.30,0.32,3,5819,52,57,6
27629,330.00,269.67,1987,21120.26,8.88,17258.63,8.35,0,0,97.32,5.67,132.87,1.37,117.23,7.78,110.31,7.32,0,2854.48,5.81,0.45,3,5819,53,57,5
27630,329.71,269.62,1988,21101.52,9.52,17255.69,10.76,0,0,88.85,6.19,134.01,1.46,105.17,8.33,118.84,9.41,0,2370.70,3.88,0.37,3,5819,54,57,4
27631,330.57,269.76,1989,21156.70,10.95,17264.86,7.65,0,0,94.98,5.79,132.74,1.42,138.19,9.59,96.58,6.71,0,3159.93,5.36,0.43,4,5819,55,57,3
27632,330.10,270.12,1990,21126.71,11.07,17287.89,11.21,0,0,82.43,5.98,131.09,1.51,117.43,9.72,118.87,9.84,0,2597.86,4.05,0.34,3,5819,56,57,2
27633,330.24,269.71,1992,21135.41,7.97,17261.71,6.55,0,0,112.65,6.22,132.71,1.30,110.93,6.94,91.18,5.71,0,2460.34,5.50,0.49,4,5819,57,57,1
27634,379.49,242.89,1919,24287.06,11.40,15544.97,10.45,0,0,87.22,4.66,125.67,1.65,165.82,10.26,152.17,9.39,0,2418.36,4.59,0.42,3,5820,1,2,2
27635,388.58,231.08,1922,24869.11,18.21,14789.28,17.60,0,0,49.92,6.94,132.43,1.43,100.52,15.86,97.12,15.32,0,1842.46,2.42,0.14,4,5820,2,2,1
27636,469.81,253.69,1919,30067.81,14.67,16236.22,15.25,0,0,60.25,4.77,131.67,1.54,143.44,13.08,149.17,13.58,0,1842.27,2.70,0.27,4,5821,1,2,2
27637,468.96,257.18,1920,30013.66,11.48,16459.43,13.42,0,0,70.64,5.75,130.50,1.44,108.59,10.07,126.99,11.77,0,621.16,2.95,0.29,3,5821,2,2,1
27638,505.48,51.99,1919,32350.56,17.42,3327.10,15.81,0,0,58.36,6.48,134.60,1.58,120.66,15.27,109.54,13.86,0,0.00,0.00,0.18,3,5822,1,2,2
27639,505.66,53.35,1922,32362.29,13.13,3414.45,10.20,0,0,71.63,5.05,131.38,1.38,143.55,11.57,111.52,8.99,0,0.00,0.00,0.34,3,5822,2,2,1
27640,505.21,68.56,1919,32333.20,7.79,4387.71,7.67,0,0,119.48,5.40,126.04,1.55,133.08,6.88,131.12,6.78,0,0.00,0.00,0.55,3,5823,1,1,1
27641,56.70,201.98,1920,3629.05,11.92,12926.92,10.66,0,0,80.21,5.37,132.25,1.51,137.34,10.52,122.80,9.41,0,1906.64,4.18,0.36,3,5824,1,4,4
27642,58.11,204.65,1923,3719.05,15.10,13097.49,12.17,0,0,76.28,6.26,130.74,1.72,141.75,13.31,114.34,10.74,0,2159.70,3.35,0.28,3,5824,2,4,3
27643,54.95,198.89,1925,3516.88,15.01,12729.15,12.09,0,0,60.72,5.06,132.71,1.35,138.91,13.21,111.91,10.64,0,1661.54,2.79,0.28,3,5824,3,4,2
27644,61.43,201.23,1926,3931.80,14.43,12878.44,20.18,0,0,51.21,5.52,131.59,1.43,103.19,12.69,143.90,17.86,0,1688.27,2.24,0.19,4,5824,4,4,1
27645,193.21,301.88,1920,12365.37,12.26,19320.40,11.14,0,0,72.73,5.61,133.13,1.39,122.30,10.75,111.11,9.77,0,2105.59,3.78,0.32,4,5825,1,4,4
27646,192.34,301.91,1921,12309.58,11.77,19322.26,14.92,0,0,61.67,5.39,132.97,1.34,103.65,10.33,131.35,13.08,0,2054.80,2.62,0.26,3,5825,2,4,3
27647,192.12,301.05,1922,12295.50,19.78,19267.04,16.03,0,0,52.66,6.53,136.45,1.52,122.75,17.30,99.45,14.02,0,1170.41,2.41,0.16,4,5825,3,4,2
27648,192.36,302.26,1925,12310.98,12.38,19344.56,12.18,0,0,75.29,6.72,134.64,1.49,106.62,10.81,104.89,10.63,0,2189.70,3.54,0.27,3,5825,4,4,1
27649,22.56,111.77,1921,1443.76,9.79,7153.32,8.91,0,0,96.57,4.93,127.62,1.53,148.40,8.69,135.22,7.92,0,2543.11,4.30,0.48,3,5826,1,1,1
27650,38.49,122.11,1921,2463.56,6.99,7815.29,8.58,0,0,106.60,5.94,131.78,1.33,96.48,6.11,118.41,7.49,0,1882.29,4.22,0.48,4,5827,1,1,1
27651,71.27,133.07,1921,4560.98,11.07,8516.20,12.09,0,0,77.41,6.33,134.40,1.45,104.09,9.68,113.68,10.57,0,2608.75,3.95,0.30,3,5828,1,5,5
27652,72.90,133.55,1922,4665.66,8.89,8547.17,12.17,0,0,95.20,6.78,130.12,1.61,96.06,7.79,131.48,10.65,0,2181.75,3.86,0.36,5,5828,2,5,4
27653,73.45,133.05,1923,4700.66,13.07,8515.01,11.57,0,0,75.83,5.48,130.10,1.56,139.48,11.54,123.51,10.22,0,2752.38,4.38,0.33,3,5828,3,5,3
27654,72.49,134.88,1925,4639.33,21.08,8632.28,13.28,0,0,59.14,6.46,134.74,1.61,148.33,18.59,93.63,11.65,0,2794.11,3.49,0.19,5,5828,4,5,2
27655,63.95,137.27,1928,4092.97,9.73,8785.09,14.59,0,0,77.42,5.55,132.55,1.53,104.68,8.58,156.84,12.89,0,1121.64,3.58,0.34,4,5828,5,5,1
27656,89.91,76.04,1921,5754.04,10.97,4866.25,12.20,0,0,79.35,5.21,132.03,1.55,129.18,9.71,143.66,10.81,0,1711.52,3.18,0.36,3,5829,1,2,2
27657,82.14,69.52,1922,5256.90,8.15,4449.17,7.36,0,0,114.45,5.05,126.97,1.49,142.53,7.21,128.75,6.51,0,2901.45,5.69,0.56,3,5829,2,2,1
27658,159.37,271.27,1921,10199.96,8.11,17361.31,10.44,0,0,93.50,5.27,134.46,1.43,110.96,7.15,142.78,9.20,0,3064.29,4.08,0.45,3,5830,1,4,4
27659,169.46,274.77,1923,10845.43,8.00,17585.11,9.27,0,0,105.81,5.04,128.70,1.54,129.77,7.10,150.26,8.23,0,3109.82,4.20,0.51,3,5830,2,4,3
27660,167.90,279.44,1924,10745.62,10.19,17883.90,10.05,0,0,85.65,5.35,129.80,1.44,125.68,8.97,123.85,8.84,0,2469.27,4.62,0.40,3,5830,3,4,2
27661,178.25,280.67,1926,11407.99,8.17,17962.62,6.51,0,0,112.60,5.57,128.33,1.34,127.03,7.15,101.18,5.70,0,1933.84,4.91,0.53,3,5830,4,4,1
27662,190.10,433.68,1921,12166.34,12.06,27755.55,18.13,0,0,61.36,5.28,130.50,1.51,108.21,10.67,162.30,16.08,0,1218.25,2.41,0.25,4,5831,1,1,1
27663,251.64,185.26,1921,16105.18,17.16,11856.86,27.61,0,0,41.10,5.98,133.68,1.45,90.73,15.04,145.80,24.25,0,1598.25,1.75,0.12,4,5832,1,2,2
27664,250.70,185.93,1922,16044.92,20.19,11899.47,15.24,0,0,54.31,6.54,134.69,1.55,128.90,17.67,97.27,13.34,0,1342.39,2.53,0.17,4,5832,2,2,1
27665,306.82,116.01,1921,19636.65,15.12,7424.95,17.01,0,0,58.22,5.12,136.90,1.58,133.17,13.43,149.61,15.12,0,1690.48,2.68,0.24,4,5833,1,1,1
27666,313.44,257.80,1921,20060.41,9.76,16499.43,9.67,0,0,97.04,5.53,129.32,1.58,132.24,8.62,130.99,8.54,0,3063.25,5.46,0.44,3,5834,1,22,22
27667,309.42,258.36,1922,19803.04,5.40,16535.15,5.46,0,0,163.14,6.17,125.91,1.44,109.80,4.73,111.03,4.78,0,3363.95,9.63,0.66,3,5834,2,22,21
27668,309.34,258.89,1923,19798.05,6.15,16569.25,7.76,0,0,148.35,7.21,128.78,1.66,97.42,5.38,122.92,6.79,0,3336.75,9.23,0.55,3,5834,3,22,20
